package_name,ecosystem,cve_id,severity,cvss_score,description,published_date,affected_projects
cookie-signature,npm,GHSA-92vm-wfm5-mxvv,CVSS_V3,CVSS:3.1/AV:N/AC:H/PR:H/UI:N/S:U/C:H/I:N/A:N,cookie-signature Timing Attack,2020-01-06T18:44:10Z,0
ujson,pypi,GHSA-fh56-85cw-5pq6,CVSS_V3,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:H,UltraJSON vulnerable to Out-of-bounds Write,2022-01-21T23:27:45Z,0
onnx,pypi,GHSA-h8wv-9h96-m4hr,CVSS_V3,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:L/I:N/A:L,Onnx Out-of-bounds Read vulnerability,2024-02-23T18:30:59Z,0
transformers,pypi,GHSA-v68g-wm8c-6x7j,CVSS_V3,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,transformers has a Deserialization of Untrusted Data vulnerability,2023-12-20T18:30:32Z,0
transformers,pypi,PYSEC-2023-301,CVSS_V3,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,Deserialization of Untrusted Data in GitHub repository huggingface/transformers prior to 4.36.,2023-12-20T17:15:00Z,0
gitpython,pypi,GHSA-2mqj-m65w-jghx,CVSS_V3,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,Untrusted search path under some conditions on Windows allows arbitrary code execution,2024-01-10T15:46:00Z,0
gitpython,pypi,GHSA-wfm5-v35h-vwf4,CVSS_V3,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,GitPython untrusted search path on Windows systems leading to arbitrary code execution,2023-08-29T23:33:53Z,0
gitpython,pypi,PYSEC-2023-161,CVSS_V3,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H," GitPython is a python library used to interact with Git repositories. When resolving a program, Python/Windows look for the current working directory, and after that the PATH environment. GitPython defaults to use the `git` command, if a user runs GitPython from a repo has a `git.exe` or `git` executable, that program will be run instead of the one in the user's `PATH`. This is more of a problem on how Python interacts with Windows systems, Linux and any other OS aren't affected by this. But probably people using GitPython usually run it from the CWD of a repo. An attacker can trick a user to download a repository with a malicious `git` executable, if the user runs/imports GitPython from that directory, it allows the attacker to run any arbitrary commands. There is no fix currently available for windows users, however there are a few mitigations. 1: Default to an absolute path for the git program on Windows, like `C:\\Program Files\\Git\\cmd\\git.EXE` (default git path installation). 2: Require users to set the `GIT_PYTHON_GIT_EXECUTABLE` environment variable on Windows systems. 3: Make this problem prominent in the documentation and advise users to never run GitPython from an untrusted repo, or set the `GIT_PYTHON_GIT_EXECUTABLE` env var to an absolute path. 4: Resolve the executable manually by only looking into the `PATH` environment variable.",2023-08-28T18:15:00Z,0
gitpython,pypi,PYSEC-2024-4,CVSS_V3,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,"GitPython is a python library used to interact with Git repositories. There is an incomplete fix for CVE-2023-40590. On Windows, GitPython uses an untrusted search path if it uses a shell to run `git`, as well as when it runs `bash.exe` to interpret hooks. If either of those features are used on Windows, a malicious `git.exe` or `bash.exe` may be run from an untrusted repository. This issue has been patched in version 3.1.41.",2024-01-11T02:15:00Z,0
sagemaker,pypi,GHSA-7pc3-pr3q-58vg,CVSS_V3,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,sagemaker-python-sdk Command Injection vulnerability,2024-05-03T20:26:03Z,0
sagemaker,pypi,GHSA-wjvx-jhpj-r54r,CVSS_V3,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,sagemaker-python-sdk vulnerable to Deserialization of Untrusted Data,2024-05-03T20:25:33Z,0
blosc2,pypi,GHSA-8c7c-2c8j-3xfp,CVSS_V3,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,blosc2 heap-based buffer overflow,2022-05-24T17:35:03Z,0
async,npm,GHSA-fwr7-v2mv-hh25,CVSS_V3,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,Prototype Pollution in async,2022-04-07T00:00:17Z,0
gitpython,pypi,GHSA-cwvm-v4w8-q58c,CVSS_V3,CVSS:3.1/AV:L/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:L,GitPython blind local file inclusion,2023-08-30T20:09:36Z,0
vllm,pypi,GHSA-wc36-9694-f9rf,CVSS_V3,CVSS:3.1/AV:L/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,vLLM Denial of Service via the best_of parameter,2024-09-17T18:33:26Z,0
pypdf,pypi,GHSA-4vvm-4w3v-6mr8,CVSS_V3,CVSS:3.1/AV:L/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,pypdf and PyPDF2 possible Infinite Loop when a comment isn't followed by a character,2023-06-30T20:33:57Z,0
django,pypi,GHSA-x88j-93vc-wpmp,CVSS_V3,CVSS:3.1/AV:L/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:N,Session manipulation in Django,2018-07-23T19:52:39Z,0
deepspeed,pypi,GHSA-8cp5-3rf8-8gfh,CVSS_V3,CVSS:3.1/AV:L/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,DeepSpeed Remote Code Execution Vulnerability,2024-10-08T18:33:15Z,0
@babel/traverse,npm,GHSA-67hx-6x53-jw92,CVSS_V3,CVSS:3.1/AV:L/AC:L/PR:N/UI:N/S:C/C:H/I:H/A:H,Babel vulnerable to arbitrary code execution when compiling specifically crafted malicious code,2023-10-16T13:55:36Z,0
django,pypi,GHSA-6wcr-wcqm-3mfh,CVSS_V3,CVSS:3.1/AV:L/AC:L/PR:L/UI:R/S:U/C:L/I:N/A:N,Django settings leak in date template filter,2022-05-17T03:25:24Z,0
zenml,pypi,GHSA-j527-v579-m98h,CVSS_V3,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:L/A:N,Improper authentication in zenml,2024-06-06T21:30:36Z,0
zenml,pypi,PYSEC-2024-193,CVSS_V3,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:L/A:N,"An issue was discovered in zenml-io/zenml versions up to and including 0.55.4. Due to improper authentication mechanisms, an attacker with access to an active user session can change the account password without needing to know the current password. This vulnerability allows for unauthorized account takeover by bypassing the standard password change verification process. The issue was fixed in version 0.56.3.",2024-06-06T19:15:53Z,0
yargs-parser,npm,GHSA-p9pc-299p-vxgp,CVSS_V3,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:L/I:L/A:L,yargs-parser Vulnerable to Prototype Pollution,2020-09-04T18:00:54Z,0
azure-identity,pypi,GHSA-m5vv-6r4h-3vj9,CVSS_V3,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,Azure Identity Libraries and Microsoft Authentication Library Elevation of Privilege Vulnerability,2024-06-11T18:30:50Z,0
paddlepaddle,pypi,GHSA-fh54-3vhg-mpc2,CVSS_V3,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,PaddlePaddle command injection vulnerability,2024-03-07T03:30:41Z,0
opencv-python-headless,pypi,GHSA-8849-5h85-98qw,CVSS_V3,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,Out-of-bounds Write in OpenCV,2021-10-12T22:22:17Z,0
deepspeed,pypi,PYSEC-2024-109,CVSS_V3,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,DeepSpeed Remote Code Execution Vulnerability,2024-10-08T18:15:00Z,0
paddlepaddle,pypi,GHSA-qqv2-35q8-p2g2,CVSS_V3,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:C/C:H/I:H/A:H,PaddlePaddle command injection in paddle.utils.download._wget_download ,2024-03-07T06:30:30Z,0
on-headers,npm,GHSA-76c9-3jph-rj3q,CVSS_V3,CVSS:3.1/AV:L/AC:L/PR:H/UI:N/S:U/C:L/I:L/A:N,on-headers is vulnerable to http response header manipulation,2025-07-17T21:17:19Z,0
markdownify,pypi,GHSA-7mpr-5m44-h73r,CVSS_V3,CVSS:3.1/AV:L/AC:H/PR:N/UI:N/S:U/C:N/I:N/A:L,"markdownify allows large headline prefixes such as <h9999999>, which causes memory consumption",2025-04-27T00:30:34Z,0
pypdf,pypi,GHSA-wjcc-cq79-p63f,CVSS_V3,CVSS:3.1/AV:L/AC:H/PR:N/UI:N/S:U/C:N/I:N/A:H,Possible Infinite Loop when PdfWriter(clone_from) is used with a PDF,2023-10-31T22:22:50Z,0
transformers,pypi,GHSA-282v-666c-3fvg,CVSS_V3,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:N/I:N/A:H,transformers has Insecure Temporary File,2023-05-18T18:30:35Z,0
transformers,pypi,PYSEC-2023-299,CVSS_V3,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:N/I:N/A:H,Insecure Temporary File in GitHub repository huggingface/transformers prior to 4.30.0.,2023-05-18T17:15:00Z,0
langchain,pypi,PYSEC-2024-118,CVSS_V3,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:N/I:N/A:H,"A Denial-of-Service (DoS) vulnerability exists in the `SitemapLoader` class of the `langchain-ai/langchain` repository, affecting all versions. The `parse_sitemap` method, responsible for parsing sitemaps and extracting URLs, lacks a mechanism to prevent infinite recursion when a sitemap URL refers to the current sitemap itself. This oversight allows for the possibility of an infinite loop, leading to a crash by exceeding the maximum recursion depth in Python. This vulnerability can be exploited to occupy server socket/port resources and crash the Python process, impacting the availability of services relying on this functionality.",2024-06-06T19:15:00Z,0
azure-storage-blob,pypi,GHSA-64x4-9hc6-r2h6,CVSS_V3,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:N/A:N,Microsoft: CBC Padding Oracle in Azure Blob Storage Encryption Library,2022-07-13T00:00:39Z,0
vllm,pypi,GHSA-9pcc-gvx5-r5wm,CVSS_V3,CVSS:3.1/AV:A/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,Remote Code Execution Vulnerability in vLLM Multi-Node Cluster Configuration,2025-05-06T16:38:35Z,0
vllm,pypi,GHSA-x3m8-f7g5-qhm7,CVSS_V3,CVSS:3.1/AV:A/AC:L/PR:L/UI:N/S:C/C:H/I:H/A:H,vLLM Allows Remote Code Execution via Mooncake Integration,2025-03-19T15:55:58Z,0
langchain,pypi,GHSA-3hjh-jh2h-vrg6,CVSS_V3,CVSS:3.0/AV:P/AC:H/PR:N/UI:N/S:U/C:N/I:N/A:H,Denial of service in langchain-community,2024-06-06T21:30:36Z,0
llama-index,pypi,GHSA-jmgm-gx32-vp4w,CVSS_V3,CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:L/A:H,LlamaIndex vulnerable to Creation of Temporary File in Directory with Insecure Permissions,2025-03-20T12:32:44Z,0
bottle,pypi,GHSA-j6f7-hghw-g437,CVSS_V3,CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:H/A:N,bottle.py vulnerable to CRLF Injection,2022-05-17T03:05:15Z,0
django,pypi,GHSA-337x-4q8g-prc5,CVSS_V3,CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:H/A:N,Improper Input Validation in Django,2019-01-14T16:20:05Z,0
onnx,pypi,GHSA-h36j-8vv3-cj52,CVSS_V3,CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:H/A:H,Open Neural Network Exchange (ONNX) Path Traversal Vulnerability,2025-03-20T12:32:46Z,0
flask-cors,pypi,GHSA-7rxf-gvfg-47g4,CVSS_V3,CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:U/C:L/I:N/A:N,Flask-CORS improper regex path matching vulnerability,2025-03-20T12:32:45Z,0
transformers,pypi,GHSA-hxxf-235m-72v3,CVSS_V3,CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,Deserialization of Untrusted Data in Hugging Face Transformers,2024-11-23T03:31:58Z,0
transformers,pypi,GHSA-wrfc-pvp9-mr9g,CVSS_V3,CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,Deserialization of Untrusted Data in Hugging Face Transformers,2024-11-23T03:31:58Z,0
onnx,pypi,GHSA-6rq9-53c3-f7vj,CVSS_V3,CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,onnx allows Arbitrary File Overwrite in download_model_with_test_data,2024-06-06T21:30:37Z,0
llama-index,pypi,GHSA-pw38-xv9x-h8ch,CVSS_V3,CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,RunGptLLM class in LlamaIndex has a command injection,2024-05-16T09:33:08Z,0
django,pypi,GHSA-pw27-w7w4-9qc7,CVSS_V3,CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:C/C:N/I:H/A:N,Django XSS Vulnerability,2022-05-17T01:09:58Z,0
django,pypi,GHSA-37hp-765x-j95x,CVSS_V3,CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,Django open redirect and possible XSS attack via user-supplied numeric redirect URLs,2019-01-04T17:50:26Z,0
django,pypi,GHSA-5hg3-6c2f-f3wr,CVSS_V3,CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,Django open redirect,2018-10-04T21:58:46Z,0
django,pypi,GHSA-7rp2-fm2h-wchj,CVSS_V3,CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,Django Cross-site Scripting in AdminURLFieldWidget,2019-06-10T18:43:25Z,0
django,pypi,GHSA-9r8w-6x8c-6jr9,CVSS_V3,CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,Django vulnerable to XSS on 500 pages,2019-01-04T17:50:34Z,0
django,pypi,GHSA-c8c8-9472-w52h,CVSS_V3,CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,Django Cross-site scripting Vulnerability,2022-05-14T02:46:13Z,0
django,pypi,GHSA-h4hv-m4h4-mhwg,CVSS_V3,CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,Django open redirect,2019-01-04T17:50:17Z,0
express,npm,GHSA-gpvr-g6gh-9mc2,CVSS_V3,CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,No Charset in Content-Type Header in express,2018-10-23T17:22:54Z,0
serve-index,npm,GHSA-v633-x5vv-hqwc,CVSS_V3,CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,Cross-Site Scripting in serve-index,2017-10-24T18:33:36Z,0
transformers,pypi,GHSA-4w7r-h757-3r74,CVSS_V3,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:L,Hugging Face Transformers vulnerable to Regular Expression Denial of Service (ReDoS) in the AdamWeightDecay optimizer,2025-09-23T15:31:09Z,0
transformers,pypi,GHSA-59p9-h35m-wg4g,CVSS_V3,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:L,Hugging Face Transformers is vulnerable to ReDoS through its MarianTokenizer,2025-09-12T12:30:23Z,0
transformers,pypi,GHSA-6rvg-6v2m-4j46,CVSS_V3,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:L,Transformers Regular Expression Denial of Service (ReDoS) vulnerability,2025-03-20T12:32:43Z,0
transformers,pypi,GHSA-9356-575x-2w9m,CVSS_V3,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:L,Hugging Face Transformers Regular Expression Denial of Service (ReDoS) vulnerability,2025-08-06T12:31:20Z,0
transformers,pypi,GHSA-jjph-296x-mrcr,CVSS_V3,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:L,Transformers vulnerable to ReDoS attack through its get_imports() function,2025-07-07T12:30:22Z,0
transformers,pypi,GHSA-q2wp-rjmx-x6x9,CVSS_V3,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:L,Transformers's ReDoS vulnerability in get_configuration_file can lead to catastrophic backtracking,2025-07-07T12:30:22Z,0
transformers,pypi,GHSA-qq3j-4f4f-9583,CVSS_V3,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:L,Hugging Face Transformers Regular Expression Denial of Service,2025-05-19T12:30:33Z,0
transformers,pypi,GHSA-rcv9-qm8p-9p6j,CVSS_V3,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:L,Hugging Face Transformers library has Regular Expression Denial of Service,2025-09-14T18:30:26Z,0
django,pypi,GHSA-2f9x-5v75-3qv4,CVSS_V3,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:L,Django Denial-of-service possibility in truncatechars_html and truncatewords_html template filters,2019-01-04T17:50:00Z,0
django,pypi,GHSA-r28v-mw67-m5p9,CVSS_V3,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:L,Django denial-of-service possibility in urlize and urlizetrunc template filters,2019-01-04T17:50:07Z,0
zenml,pypi,GHSA-6gmf-2369-c76c,CVSS_V3,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,ZenML unauthenticated DoS via Multipart Boundry,2025-03-20T12:32:51Z,0
priority,pypi,GHSA-h3q4-6j7f-r24c,CVSS_V3,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,priority vulnerable to denial of service,2022-05-17T03:02:35Z,0
llama-index,pypi,GHSA-7c85-87cp-mr6g,CVSS_V3,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,LlamaIndex Vulnerable to Denial of Service (DoS),2025-05-10T15:30:28Z,0
llama-index,pypi,GHSA-j3wr-m6xh-64hg,CVSS_V3,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,LlamaIndex Improper Handling of Exceptional Conditions vulnerability,2025-03-20T12:32:43Z,0
litellm,pypi,GHSA-fh2c-86xm-pm2x,CVSS_V3,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,LiteLLM Vulnerable to Denial of Service (DoS) via Crafted HTTP Request,2025-03-20T12:32:49Z,0
litellm,pypi,GHSA-gw2q-qw9j-rgv7,CVSS_V3,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,LiteLLM Vulnerable to Denial of Service (DoS),2025-03-20T12:32:38Z,0
opencv-python-headless,pypi,GHSA-3448-vrgh-85xr,CVSS_V3,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,NULL Pointer Dereference in OpenCV.,2021-10-12T22:21:43Z,0
django,pypi,GHSA-h5jv-4p7w-64jg,CVSS_V3,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,Django Denial-of-service in strip_tags(),2019-08-06T01:43:33Z,0
django,pypi,GHSA-v9qg-3j8p-r63v,CVSS_V3,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,Uncontrolled Recursion in Django,2019-08-06T01:43:31Z,0
django,pypi,GHSA-wh4h-v3f2-r2pp,CVSS_V3,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,Uncontrolled Memory Consumption in Django,2019-02-12T15:36:37Z,0
brace-expansion,npm,GHSA-832h-xg76-4gv6,CVSS_V3,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,ReDoS in brace-expansion,2018-01-29T15:50:46Z,0
forwarded,npm,GHSA-mpcf-4gmh-23w8,CVSS_V3,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,Regular Expression Denial of Service in forwarded,2018-07-24T20:16:30Z,0
decamelize,npm,GHSA-q5c4-39f5-m68j,CVSS_V3,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,Regular Expression Denial of Service in decamelize,2018-07-24T20:00:17Z,0
ms,npm,GHSA-3fx5-fwvr-xrjg,CVSS_V3,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,Regular Expression Denial of Service in ms,2017-10-24T18:33:36Z,0
semver,npm,GHSA-x6fg-f45m-jf5q,CVSS_V3,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,Regular Expression Denial of Service in semver,2017-10-24T18:33:36Z,0
minimatch,npm,GHSA-hxm2-r34f-qmc5,CVSS_V3,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,Regular Expression Denial of Service in minimatch,2018-10-09T00:40:41Z,0
mime,npm,GHSA-wrvr-8mpx-r7pp,CVSS_V3,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,mime Regular Expression Denial of Service when MIME lookup performed on untrusted user input,2018-07-20T16:20:52Z,0
qs,npm,GHSA-gqgv-6jq5-jjj9,CVSS_V3,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,Prototype Pollution Protection Bypass in qs,2020-04-30T17:16:47Z,0
fresh,npm,GHSA-9qj9-36jm-prpv,CVSS_V3,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,Regular Expression Denial of Service in fresh,2018-07-24T20:16:57Z,0
flask-cors,pypi,GHSA-84pr-m4jr-85g5,CVSS_V3,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:N,flask-cors vulnerable to log injection when the log level is set to debug,2024-04-19T21:31:08Z,0
llama-index,pypi,GHSA-5hq9-5r78-2gjh,CVSS_V3,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:L,LlamaIndex vulnerable to data loss through hash collisions in its DocugamiReader class ,2025-07-10T15:31:27Z,0
horovod,pypi,GHSA-47wv-vhj2-g66m,CVSS_V3,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:H,Use of insecure temporary file in Horovod,2022-03-29T19:18:32Z,0
django,pypi,GHSA-crhm-qpjc-cm64,CVSS_V3,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,Django CSRF Protection Bypass,2022-05-14T03:55:50Z,0
lightning,pypi,GHSA-mr7h-w2qc-ffc2,CVSS_V3,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:H,pytorch-lightning vulnerable to Arbitrary File Write via /v1/runs API endpoint,2024-06-27T21:32:08Z,0
django,pypi,GHSA-6c7v-2f49-8h26,CVSS_V3,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N,Django Incorrect HTTP detection with reverse-proxy connecting via HTTPS,2019-07-03T20:37:25Z,0
langchain-core,pypi,GHSA-5chr-fjjv-38qv,CVSS_V3,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N,langchain-core allows unauthorized users to read arbitrary files from the host file system,2025-03-20T12:32:41Z,0
send,npm,GHSA-jgqf-hwc5-hh37,CVSS_V3,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N,Root Path Disclosure in send,2017-10-24T18:33:36Z,0
flask-cors,pypi,GHSA-8vgw-p6qm-5gr7,CVSS_V3,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N,Flask-CORS allows for inconsistent CORS matching,2025-03-20T12:32:45Z,0
opencv-python-headless,pypi,GHSA-fm39-cw8h-3p63,CVSS_V3,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:H,Out-of-bounds Read in OpenCV,2021-10-12T22:07:14Z,0
pyspark,pypi,GHSA-fp5j-3fpf-mhj5,CVSS_V3,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,Sensitive data written to disk unencrypted in Spark,2019-08-08T15:18:22Z,0
litellm,pypi,GHSA-879v-fggm-vxw2,CVSS_V3,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,LiteLLM Has a Leakage of Langfuse API Keys,2025-03-20T12:32:52Z,0
litellm,pypi,GHSA-g26j-5385-hhw3,CVSS_V3,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,LiteLLM Server-Side Request Forgery (SSRF) vulnerability,2024-09-13T18:31:47Z,0
litellm,pypi,GHSA-g5pg-73fc-hjwq,CVSS_V3,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,LiteLLM Reveals Portion of API Key via a Logging File,2025-03-20T12:32:51Z,0
django,pypi,GHSA-rf4j-j272-fj86,CVSS_V3,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,Django vulnerable to information leakage in AuthenticationForm,2018-10-03T21:13:54Z,0
sanic,pypi,GHSA-mpmf-hr8p-p49g,CVSS_V3,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,Sanic arbitrary file read and directory traversal,2022-05-17T00:19:52Z,0
langchain-text-splitters,pypi,GHSA-m42m-m8cr-8m58,CVSS_V3,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,LangChain Text Splitters is vulnerable to XML External Entity (XXE) attacks due to unsafe XSLT parsing,2025-10-06T18:31:07Z,0
vllm,pypi,GHSA-5vqr-wprc-cpp7,CVSS_V3,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,vLLM Deserialization of Untrusted Data vulnerability,2025-03-20T12:32:41Z,0
vllm,pypi,GHSA-cj47-qj6g-x7r4,CVSS_V3,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,vLLM allows Remote Code Execution by Pickle Deserialization via AsyncEngineRPCServer() RPC server entrypoints,2025-03-20T12:32:50Z,0
vllm,pypi,GHSA-pgr7-mhp5-fgjp,CVSS_V3,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,vLLM deserialization vulnerability in vllm.distributed.GroupCoordinator.recv_object,2025-03-20T12:32:50Z,0
lightning,pypi,GHSA-cgwc-qvrx-rf7f,CVSS_V3,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,Remote code execution in pytorch lightning,2024-06-06T18:30:58Z,0
llama-index,pypi,GHSA-v3c8-3pr6-gr7p,CVSS_V3,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,llama_index vulnerable to SQL Injection,2025-06-05T06:30:26Z,0
litellm,pypi,GHSA-46cm-pfwv-cgf8,CVSS_V3,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,LiteLLM has Server-Side Template Injection vulnerability in /completions endpoint,2024-04-10T18:30:48Z,0
litellm,pypi,GHSA-gppg-gqw8-wh9g,CVSS_V3,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,litellm vulnerable to remote code execution based on using eval unsafely,2024-06-27T21:32:08Z,0
